id_servicio,tipo_cliente,tipo_servicio,plan,velocidad_bajada_mbps,velocidad_subida_mbps,precio_contratado,antiguedad_meses,cantidad_equipos,cantidad_tickets,tickets_abiertos,tickets_criticos,promedio_dias_resolucion,cantidad_facturas,facturas_vencidas,monto_facturado,monto_pagado,saldo_pendiente,dias_atraso_promedio,cantidad_interacciones,cancelo_servicio,probabilidad_cancelacion,prediccion_cancelacion,nivel_riesgo
474,Persona natural,Cable,Cable 100 Mbps,100,20,794,37,2,1,1,1,7.48,18,7,16435.8,14278.04,2157.76,9.72,6,0,0.3037037037037037,0,Medio
475,Empresa,Cable,Cable 50 Mbps,50,10,630,15,2,4,1,1,4.17,15,1,10867.5,8911.64,1955.86,4.71,3,0,0.3037037037037037,0,Medio
476,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,699,27,2,1,0,0,2.29,18,0,14469.3,14355.94,113.36,1.55,2,0,0.0,0,Bajo
477,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,664,25,2,1,0,0,3.15,18,4,13744.8,10090.58,3654.22,3.96,3,1,0.9333333333333333,1,Alto
478,Persona natural,Cable,Cable 50 Mbps,50,10,648,19,2,5,0,1,4.58,18,4,13413.6,11607.6,1806.0,3.57,4,0,0.3037037037037037,0,Medio
479,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1451,33,2,5,1,1,8.68,18,2,30035.7,25651.04,4384.66,8.61,4,0,0.11382113821138211,0,Bajo
480,Persona natural,Cable,Cable 50 Mbps,50,10,558,60,2,1,0,0,0.91,18,0,11550.6,11071.43,479.17,0.37,1,0,0.0,0,Bajo
481,Empresa,Inalámbrico,Inalámbrico 50 Mbps,50,20,622,7,2,9,1,2,16.37,7,2,5007.1,3048.06,1959.04,13.04,10,0,0.6764705882352942,1,Alto
482,Persona natural,Cable,Cable 100 Mbps,100,20,768,58,2,1,0,0,1.06,18,1,15897.6,15626.99,270.61,0.07,2,0,0.0,0,Bajo
483,Persona natural,Cable,Cable 50 Mbps,50,10,621,8,2,8,1,2,13.36,8,4,5713.2,3492.69,2220.51,15.28,8,0,0.3,0,Medio
484,Empresa,Inalámbrico,Inalámbrico 20 Mbps,20,10,481,40,2,3,0,0,6.27,18,3,9956.7,9007.32,949.38,6.3,6,0,0.14,0,Bajo
485,Persona natural,Cable,Cable 50 Mbps,50,10,612,57,2,2,0,0,2.69,18,1,12668.4,12455.3,213.1,4.34,3,0,0.0,0,Bajo
486,Persona natural,Cable,Cable 50 Mbps,50,10,621,10,2,1,0,0,8.3,10,1,7141.5,6488.13,653.37,10.61,3,0,0.0,0,Bajo
487,Persona natural,Cable,Cable 50 Mbps,50,10,577,20,2,5,0,1,5.73,18,4,11943.9,9607.22,2336.68,10.75,4,0,0.3037037037037037,0,Medio
488,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,827,14,2,7,3,4,17.36,14,7,13314.7,9294.06,4020.64,15.21,4,0,0.4722222222222222,0,Medio
489,Empresa,Cable,Cable 50 Mbps,50,10,642,51,2,0,0,0,0.0,18,1,13289.4,12998.02,291.38,3.03,1,0,0.0,0,Bajo
490,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1014,51,2,2,0,0,1.16,18,0,20989.8,20603.77,386.03,1.47,1,0,0.0,0,Bajo
491,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,677,13,2,5,3,1,11.42,13,6,10121.15,5889.51,4231.64,14.98,6,1,0.4722222222222222,0,Medio
492,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,530,35,2,5,0,0,4.7,18,3,10971.0,10564.83,406.17,9.31,6,0,0.0,0,Bajo
493,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,466,20,2,1,0,0,3.0,18,3,9646.2,8478.28,1167.92,6.12,2,0,0.14,0,Bajo
494,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1022,20,2,1,0,0,2.6,18,1,21155.4,20983.89,171.51,0.15,3,0,0.0,0,Bajo
495,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,5971,7,3,9,2,3,15.54,7,3,48066.55,35516.77,12549.78,24.36,5,0,0.4722222222222222,0,Medio
496,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,822,39,2,1,0,0,2.9,18,2,17015.4,16442.73,572.67,2.9,2,0,0.0,0,Bajo
497,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,685,24,2,0,0,0,0.0,18,0,14179.5,13835.18,344.32,0.37,2,0,0.0,0,Bajo
498,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,697,20,2,0,0,0,0.0,18,3,14427.9,14232.96,194.94,2.93,1,0,0.0,0,Bajo
499,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,693,50,2,0,0,0,0.0,18,2,14345.1,14101.36,243.74,0.27,1,0,0.0,0,Bajo
500,Persona natural,Cable,Cable 50 Mbps,50,10,562,26,2,0,0,0,0.0,18,1,11633.4,11523.62,109.78,3.88,1,0,0.0,0,Bajo
501,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1451,53,2,2,0,0,2.83,18,2,30035.7,29052.39,983.31,3.9,1,0,0.0,0,Bajo
502,Persona natural,Cable,Cable 50 Mbps,50,10,564,17,2,3,0,0,4.57,17,7,11026.2,10173.47,852.73,4.02,4,0,0.0,0,Bajo
503,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,635,51,2,2,0,0,1.5,18,1,13144.5,12932.26,212.24,4.99,1,0,0.0,0,Bajo
504,Persona natural,Cable,Cable 50 Mbps,50,10,562,26,2,1,0,1,0.9,18,2,11633.4,11137.89,495.51,0.15,1,0,0.0,0,Bajo
505,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1014,10,2,4,1,2,8.78,10,3,11661.0,10375.73,1285.27,7.26,4,0,0.0,0,Bajo
506,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,820,18,2,0,0,0,2.72,18,3,16974.0,16944.36,29.64,3.13,1,0,0.0,0,Bajo
507,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,508,25,2,1,1,0,1.38,18,4,10515.6,10421.86,93.74,4.65,1,0,0.0,0,Bajo
508,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,457,10,2,7,3,2,19.33,10,7,5255.5,3832.63,1422.87,20.82,5,1,1.0,1,Alto
509,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,482,28,2,1,0,0,1.11,18,2,9977.4,9853.14,124.26,2.86,1,0,0.0,0,Bajo
510,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,963,13,2,4,0,0,8.49,13,3,14396.85,12510.99,1885.86,7.49,6,1,0.11382113821138211,0,Bajo
511,Persona natural,Cable,Cable 100 Mbps,100,20,704,44,2,1,0,0,2.62,18,0,14572.8,14332.55,240.25,1.7,1,0,0.0,0,Bajo
512,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,464,34,2,0,0,0,0.0,18,1,9604.8,9431.91,172.89,4.42,3,0,0.0,0,Bajo
513,Persona natural,Cable,Cable 50 Mbps,50,10,618,33,2,3,0,0,0.86,18,1,12792.6,12598.59,194.01,1.14,2,0,0.0,0,Bajo
514,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,666,46,2,2,0,0,2.17,18,1,13786.2,13268.27,517.93,4.59,1,0,0.0,0,Bajo
515,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,451,28,2,1,0,0,1.46,18,1,9335.7,9124.07,211.63,0.21,1,0,0.0,0,Bajo
516,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,669,27,2,0,0,0,0.0,18,0,13848.3,13800.05,48.25,0.76,2,0,0.0,0,Bajo
517,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1489,60,2,0,0,0,0.0,18,1,30822.3,29889.75,932.55,2.11,1,0,0.0,0,Bajo
518,Persona natural,Cable,Cable 100 Mbps,100,20,732,28,2,3,0,2,6.59,18,4,15152.4,12922.36,2230.04,8.08,6,0,0.3037037037037037,0,Medio
519,Empresa,Inalámbrico,Inalámbrico 50 Mbps,50,20,638,38,2,0,0,0,0.0,18,3,13206.6,13005.06,201.54,3.38,1,0,0.0,0,Bajo
520,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,656,45,2,1,0,0,1.68,18,2,13579.2,13169.16,410.04,3.55,2,0,0.0,0,Bajo
521,Persona natural,Cable,Cable 100 Mbps,100,20,744,18,2,4,2,1,7.46,18,8,15400.8,12969.91,2430.89,10.81,10,1,0.3,0,Medio
522,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1495,35,2,0,0,0,0.0,18,0,30946.5,30359.74,586.76,1.63,1,0,0.0,0,Bajo
523,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1034,26,2,2,1,0,7.83,18,5,21403.8,18953.43,2450.37,4.74,6,0,0.11382113821138211,0,Bajo
524,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3515,6,3,10,2,3,10.39,6,3,24253.5,14210.43,10043.07,20.15,6,1,0.4722222222222222,0,Medio
525,Persona natural,Cable,Cable 50 Mbps,50,10,613,40,2,3,1,0,6.1,18,1,12689.1,11683.87,1005.23,5.1,6,0,0.14,0,Bajo
526,Persona natural,Cable,Cable 50 Mbps,50,10,569,41,2,2,0,1,8.83,18,5,11778.3,10195.41,1582.89,8.21,6,0,0.3037037037037037,0,Medio
527,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,520,38,2,4,0,2,7.58,18,1,10764.0,9452.21,1311.79,3.04,4,1,0.3037037037037037,0,Medio
528,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,949,31,2,3,1,0,2.52,18,3,19644.3,17047.32,2596.98,12.82,2,0,0.11382113821138211,0,Bajo
529,Persona natural,Cable,Cable 100 Mbps,100,20,700,31,2,5,0,1,5.97,18,2,14490.0,11782.99,2707.01,8.45,6,0,0.3037037037037037,0,Medio
530,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,765,45,2,2,0,0,2.67,18,0,15835.5,15115.15,720.35,1.5,3,0,0.0,0,Bajo
531,Persona natural,Cable,Cable 100 Mbps,100,20,785,59,2,2,0,0,2.37,18,0,16249.5,16115.45,134.05,0.64,2,0,0.0,0,Bajo
532,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,645,19,2,4,3,1,8.29,18,7,13351.5,8742.97,4608.53,23.15,9,0,0.6764705882352942,1,Alto
533,Persona natural,Cable,Cable 50 Mbps,50,10,618,41,2,0,0,0,0.0,18,3,12792.6,12758.7,33.9,4.31,2,0,0.0,0,Bajo
534,Persona natural,Cable,Cable 50 Mbps,50,10,558,45,2,2,0,1,2.91,18,0,11550.6,11245.79,304.81,0.23,2,0,0.0,0,Bajo
535,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1009,20,2,3,0,0,2.25,18,2,20886.3,16254.02,4632.28,3.47,4,1,0.11382113821138211,0,Bajo
536,Empresa,Fibra óptica,Fibra 500 Mbps,500,250,1518,40,2,2,1,0,3.59,18,4,31422.6,29228.11,2194.49,4.29,4,0,0.11382113821138211,0,Bajo
537,Persona natural,Cable,Cable 100 Mbps,100,20,712,22,2,1,0,0,5.24,18,6,14738.4,12234.52,2503.88,3.01,6,0,0.3037037037037037,0,Medio
538,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,671,40,2,0,0,0,0.0,18,1,13889.7,13537.12,352.58,3.82,1,0,0.0,0,Bajo
539,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1539,31,2,1,0,0,7.8,18,3,31857.3,25896.05,5961.25,14.46,2,1,0.4074074074074074,0,Medio
540,Empresa,Fibra óptica,Fibra 500 Mbps,500,250,1493,23,2,3,1,2,2.42,18,2,30905.1,28203.26,2701.84,9.84,5,0,0.11382113821138211,0,Bajo
541,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,951,4,2,7,2,4,5.17,4,3,4374.6,2467.82,1906.78,12.04,7,1,1.0,1,Alto
542,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,977,11,2,6,2,3,11.33,11,5,12359.05,9457.58,2901.47,8.14,9,1,1.0,1,Alto
543,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,5991,22,3,5,1,2,8.46,18,8,124013.7,89606.59,34407.11,17.49,10,1,0.45,0,Medio
544,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,957,30,2,5,0,0,5.04,18,4,19809.9,18570.0,1239.9,10.25,2,0,0.0,0,Bajo
545,Empresa,Cable,Cable 100 Mbps,100,20,760,29,2,2,0,0,1.48,18,2,15732.0,15520.52,211.48,4.62,1,0,0.0,0,Bajo
546,Empresa,Cable,Cable 100 Mbps,100,20,776,30,2,2,1,0,2.18,18,0,16063.2,15971.91,91.29,0.81,1,0,0.2,0,Bajo
547,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1005,47,2,1,0,0,1.01,18,2,20803.5,20021.23,782.27,4.83,3,0,0.0,0,Bajo
548,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1021,13,2,2,0,1,2.39,13,1,15263.95,13149.65,2114.3,6.64,5,0,0.11382113821138211,0,Bajo
549,Persona natural,Cable,Cable 50 Mbps,50,10,604,43,2,0,0,0,0.0,18,0,12502.8,12339.54,163.26,1.88,3,0,0.0,0,Bajo
550,Persona natural,Cable,Cable 100 Mbps,100,20,764,10,2,5,1,1,4.85,10,0,8786.0,8466.27,319.73,0.56,3,0,0.2,0,Bajo
551,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1517,11,2,5,1,3,6.18,11,3,19190.05,14982.12,4207.93,23.67,10,1,1.0,1,Alto
552,Empresa,Fibra óptica,Fibra 500 Mbps,500,250,1474,31,2,2,1,0,8.0,18,4,30511.8,25370.93,5140.87,7.79,5,0,0.11382113821138211,0,Bajo
553,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1506,29,2,0,0,0,0.0,18,1,31174.2,27957.28,3216.92,1.07,1,1,0.11382113821138211,0,Bajo
554,Persona natural,Cable,Cable 50 Mbps,50,10,577,24,2,2,0,1,2.22,18,0,11943.9,11501.83,442.07,1.69,3,0,0.0,0,Bajo
555,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,469,59,2,2,1,0,2.55,18,2,9708.3,9673.14,35.16,1.84,3,0,0.0,0,Bajo
556,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1010,29,2,2,0,0,1.5,18,0,20907.0,20403.24,503.76,1.95,3,0,0.0,0,Bajo
557,Persona natural,Cable,Cable 50 Mbps,50,10,649,23,2,4,0,0,8.25,18,4,13434.3,10946.38,2487.92,7.2,3,0,0.3037037037037037,0,Medio
558,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3499,56,3,1,0,0,1.91,18,2,72429.3,72150.6,278.7,3.81,1,0,0.0,0,Bajo
559,Persona natural,Cable,Cable 50 Mbps,50,10,645,34,2,0,0,0,0.0,18,0,13351.5,13258.19,93.31,0.36,1,0,0.0,0,Bajo
560,Persona natural,Cable,Cable 100 Mbps,100,20,742,31,2,1,0,0,1.33,18,2,15359.4,15098.28,261.12,1.1,3,0,0.0,0,Bajo
561,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,500,32,2,2,0,0,1.6,18,1,10350.0,10130.7,219.3,1.88,1,0,0.0,0,Bajo
562,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,622,11,2,4,0,1,6.67,11,2,7868.3,7006.22,862.08,10.77,2,0,0.14,0,Bajo
563,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1003,39,2,4,0,2,6.56,18,0,20762.1,16718.66,4043.44,1.02,2,0,0.11382113821138211,0,Bajo
564,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,954,28,2,0,0,0,0.0,18,1,19747.8,19325.59,422.21,2.97,3,0,0.0,0,Bajo
565,Persona natural,Cable,Cable 50 Mbps,50,10,593,45,2,2,0,0,1.53,18,1,12275.1,12025.65,249.45,3.6,1,0,0.0,0,Bajo
566,Persona natural,Cable,Cable 50 Mbps,50,10,635,31,2,1,0,0,2.68,18,0,13144.5,12687.96,456.54,0.24,3,0,0.0,0,Bajo
567,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,689,34,2,1,0,0,2.06,18,2,14262.3,13741.45,520.85,1.25,2,0,0.0,0,Bajo
568,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,810,20,2,1,0,0,1.94,18,5,16767.0,16661.91,105.09,0.53,1,0,0.0,0,Bajo
569,Persona natural,Cable,Cable 50 Mbps,50,10,594,20,2,9,3,4,13.6,18,13,12295.8,8096.43,4199.37,18.07,5,0,0.4722222222222222,0,Medio
570,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1033,36,2,5,1,0,7.82,18,4,21383.1,17862.0,3521.1,6.82,2,0,0.11382113821138211,0,Bajo
571,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,769,18,2,5,1,0,8.46,18,4,15918.3,12452.46,3465.84,3.13,3,1,0.9333333333333333,1,Alto
572,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,639,23,2,1,0,0,4.59,18,3,13227.3,11833.63,1393.67,11.61,2,1,0.3037037037037037,0,Medio
573,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1456,46,2,2,0,0,2.25,18,1,30139.2,29653.41,485.79,3.14,3,0,0.0,0,Bajo
574,Persona natural,Cable,Cable 100 Mbps,100,20,704,55,2,1,0,0,1.97,18,2,14572.8,14432.42,140.38,3.71,3,0,0.0,0,Bajo
575,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1537,20,2,2,0,0,1.58,18,0,31815.9,30822.74,993.16,0.75,3,0,0.0,0,Bajo
576,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,623,20,2,1,0,0,4.03,18,4,12896.1,11811.77,1084.33,8.96,4,0,0.14,0,Bajo
577,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,969,56,2,2,0,0,1.21,18,0,20058.3,19826.23,232.07,0.44,2,0,0.0,0,Bajo
578,Persona natural,Cable,Cable 50 Mbps,50,10,578,35,2,2,1,0,6.52,18,4,11964.6,11302.58,662.02,11.45,3,0,0.0,0,Bajo
579,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3550,22,3,1,0,0,2.81,18,3,73485.0,70463.52,3021.48,4.64,1,0,0.11382113821138211,0,Bajo
580,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,639,41,2,3,1,0,7.24,18,7,13227.3,11731.08,1496.22,13.56,2,0,0.3037037037037037,0,Medio
581,Persona natural,Cable,Cable 100 Mbps,100,20,756,27,2,1,0,0,2.15,18,4,15649.2,15549.8,99.4,0.02,3,0,0.0,0,Bajo
582,Persona natural,Cable,Cable 100 Mbps,100,20,729,53,2,2,1,0,2.32,18,1,15090.3,14931.55,158.75,4.8,2,0,0.2,0,Bajo
583,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1530,7,2,9,3,3,19.6,7,2,12316.5,9528.79,2787.71,27.75,5,1,0.4722222222222222,0,Medio
584,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1539,4,2,7,2,3,14.52,4,2,7079.4,4005.25,3074.15,29.04,8,1,1.0,1,Alto
585,Persona natural,Cable,Cable 100 Mbps,100,20,752,42,2,2,1,0,7.14,18,5,15566.4,14047.1,1519.3,11.05,2,0,0.3037037037037037,0,Medio
586,Empresa,Cable,Cable 100 Mbps,100,20,701,36,2,3,1,1,8.92,18,1,14510.7,10981.55,3529.15,6.47,4,1,0.9333333333333333,1,Alto
587,Persona natural,Cable,Cable 100 Mbps,100,20,767,52,2,0,0,0,0.0,18,5,15876.9,15798.89,78.01,0.09,2,0,0.0,0,Bajo
588,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,847,11,2,3,3,1,5.62,11,2,10714.55,8746.72,1967.83,16.15,7,1,1.0,1,Alto
589,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,685,33,2,1,1,0,2.12,18,3,14179.5,11418.88,2760.62,10.57,4,0,0.3037037037037037,0,Medio
590,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1486,27,2,3,0,0,3.92,18,5,30760.2,27792.7,2967.5,6.98,4,0,0.11382113821138211,0,Bajo
591,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,782,39,2,3,1,0,7.5,18,4,16187.4,14761.78,1425.62,14.36,4,0,0.3037037037037037,0,Medio
592,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,680,17,2,4,1,0,3.72,17,6,13294.0,11830.94,1463.06,10.64,4,0,0.3037037037037037,0,Medio
593,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1509,32,2,1,0,0,1.11,18,2,31236.3,30502.01,734.29,2.11,2,0,0.0,0,Bajo
594,Persona natural,Cable,Cable 100 Mbps,100,20,775,29,2,1,0,0,1.91,18,0,16042.5,15869.44,173.06,0.1,1,0,0.0,0,Bajo
595,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,986,35,2,1,0,0,1.77,18,3,20410.2,19438.9,971.3,2.98,2,0,0.0,0,Bajo
596,Empresa,Inalámbrico,Inalámbrico 20 Mbps,20,10,539,39,2,0,0,0,0.0,18,0,11157.3,11059.05,98.25,1.78,1,0,0.0,0,Bajo
597,Persona natural,Cable,Cable 100 Mbps,100,20,793,25,2,2,0,0,1.77,18,0,16415.1,15675.5,739.6,0.53,3,0,0.0,0,Bajo
598,Persona natural,Cable,Cable 50 Mbps,50,10,615,14,2,1,0,0,6.47,14,2,9901.5,8960.1,941.4,14.0,3,0,0.14,0,Bajo
599,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,805,37,2,5,0,1,3.55,18,4,16663.5,13344.97,3318.53,14.82,4,1,1.0,1,Alto
600,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,503,20,2,2,0,0,2.62,18,2,10412.1,10203.64,208.46,2.84,1,0,0.0,0,Bajo
601,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,491,42,2,3,1,1,6.66,18,4,10163.7,9072.11,1091.59,8.06,2,0,0.14,0,Bajo
602,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3498,34,3,1,0,0,1.71,18,2,72408.6,69744.18,2664.42,2.43,1,0,0.11382113821138211,0,Bajo
603,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,6036,12,3,7,1,0,5.67,12,1,83296.8,61522.72,21774.08,24.6,7,1,1.0,1,Alto
604,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1517,47,2,0,0,0,0.0,18,0,31401.9,30628.25,773.65,0.41,2,0,0.0,0,Bajo
605,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,478,31,2,1,0,0,0.83,18,1,9894.6,9830.23,64.37,4.47,2,0,0.0,0,Bajo
606,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,783,35,2,0,0,0,0.0,18,1,16208.1,14622.37,1585.73,3.68,1,1,0.3037037037037037,0,Medio
607,Empresa,Fibra óptica,Fibra 200 Mbps,200,100,972,9,2,6,1,2,15.41,9,5,10060.2,7062.42,2997.78,16.79,9,1,1.0,1,Alto
608,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,753,23,2,6,1,1,13.16,18,9,15587.1,10619.72,4967.38,19.2,4,1,0.4722222222222222,0,Medio
609,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,781,28,2,3,1,1,3.17,18,5,16166.7,13323.39,2843.31,11.79,2,0,0.3037037037037037,0,Medio
610,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,656,38,2,2,1,0,3.28,18,3,13579.2,11601.3,1977.9,14.16,4,0,0.3037037037037037,0,Medio
611,Persona natural,Cable,Cable 50 Mbps,50,10,645,36,2,2,0,0,1.71,18,2,13351.5,13011.5,340.0,3.1,2,0,0.0,0,Bajo
612,Persona natural,Cable,Cable 100 Mbps,100,20,793,51,2,0,0,0,0.0,18,2,16415.1,15648.45,766.65,0.83,2,0,0.0,0,Bajo
613,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,794,14,2,4,1,2,10.65,14,6,12783.4,10203.77,2579.63,24.57,10,1,0.6764705882352942,1,Alto
614,Persona natural,Cable,Cable 50 Mbps,50,10,643,55,2,2,0,0,2.4,18,4,13310.1,12790.42,519.68,2.17,3,0,0.0,0,Bajo
615,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,815,23,2,1,0,0,2.22,18,2,16870.5,16517.91,352.59,3.52,3,0,0.0,0,Bajo
616,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,819,26,2,1,0,0,2.58,18,2,16953.3,16775.01,178.29,1.79,3,0,0.0,0,Bajo
617,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,5952,18,3,1,0,0,2.98,18,3,123206.4,117191.04,6015.36,0.43,3,0,0.4074074074074074,0,Medio
618,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,544,19,2,2,0,0,6.39,18,2,11260.8,9284.93,1975.87,8.28,2,0,0.3037037037037037,0,Medio
619,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,762,57,2,0,0,0,0.0,18,1,15773.4,15511.7,261.7,0.37,2,0,0.0,0,Bajo
620,Persona natural,Cable,Cable 50 Mbps,50,10,593,16,2,5,1,2,11.13,16,5,10911.2,6516.19,4395.01,27.01,8,1,1.0,1,Alto
621,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,545,42,2,2,0,0,0.99,18,0,11281.5,10978.93,302.57,0.01,3,0,0.0,0,Bajo
622,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,635,50,2,2,0,0,1.96,18,3,13144.5,12952.74,191.76,0.25,2,0,0.0,0,Bajo
623,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1012,27,2,0,0,0,0.0,18,2,20948.4,20023.29,925.11,0.53,3,0,0.0,0,Bajo
624,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,520,34,2,0,0,0,7.3,18,4,10764.0,9581.24,1182.76,11.47,3,0,0.14,0,Bajo
625,Persona natural,Cable,Cable 100 Mbps,100,20,794,8,2,4,0,1,2.78,8,3,7304.8,6415.69,889.11,14.85,5,1,1.0,1,Alto
626,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1478,20,2,1,0,0,1.03,18,2,30594.6,29959.88,634.72,3.95,1,0,0.0,0,Bajo
627,Persona natural,Cable,Cable 50 Mbps,50,10,582,43,2,2,0,0,1.77,18,1,12047.4,11664.28,383.12,4.9,3,0,0.0,0,Bajo
628,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3539,15,3,5,0,0,2.07,15,2,61047.75,51381.54,9666.21,11.01,2,0,0.4074074074074074,0,Medio
629,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,749,38,2,0,0,0,0.0,18,0,15504.3,15111.02,393.28,1.61,1,0,0.0,0,Bajo
630,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,792,31,2,3,0,1,6.7,18,3,16394.4,15360.51,1033.89,12.06,6,0,0.0,0,Bajo
631,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,456,21,2,1,1,0,8.85,18,5,9439.2,7719.8,1719.4,8.0,6,1,0.3037037037037037,0,Medio
632,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,839,21,2,3,0,0,4.92,18,3,17367.3,13911.63,3455.67,12.46,3,0,0.11382113821138211,0,Bajo
